restaurant_name,address,phone_number,website_url,happy_hour_times,regular_hours,rating,review_count,price_level,source,freshness_date,latitude,longitude,cheapest_drink,cheapest_drink_price,cheapest_food,cheapest_food_price,menu_summary
Cantina Mayahuel,"2934 Adams Ave, San Diego, CA 92116, USA",,https://cantinamayahuelsd.com/,,Monday: Closed | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,4.6,1132,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.763072199999996,-117.130601,,,,,
The Seventh House Speakeasy,"2835 University Ave, San Diego, CA 92104, USA",(619) 310-5614,https://www.seventhhousesandiego.com/,,Monday: Closed | Tuesday: Closed | Wednesday: 6:00 PM – 12:00 AM | Thursday: 6:00 PM – 12:00 AM | Friday: 6:00 PM – 12:00 AM | Saturday: 6:00 PM – 12:00 AM | Sunday: Closed,4.1,233,,Google Places API,2026-04-21,32.7481009,-117.13269260000001,,,,,
West Coast Tavern,"2895 University Ave, San Diego, CA 92104, USA",(619) 543-0113,https://www.westcoasttavern.com/,,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 5:00 – 11:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 10:00 AM – 11:00 PM | Sunday: 10:00 AM – 9:00 PM,4.2,527,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7482495,-117.13139980000001,,,,,
Shakespeare Pub,"3701 India St, San Diego, CA 92103, USA",(619) 299-0230,http://www.shakespearepub.com/,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 3:00 PM - 6:00 PM | Saturday: Closed | Sunday: Closed,Monday: 10:30 AM – 11:00 PM | Tuesday: 10:30 AM – 11:00 PM | Wednesday: 10:30 AM – 11:00 PM | Thursday: 10:30 AM – 11:00 PM | Friday: 10:30 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 10:00 PM,4.6,2320,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.7426168,-117.1804507,,,,,
Eureka!,"5140 College Ave Suite 111, San Diego, CA 92115, USA",(619) 220-2400,http://eurekarestaurantgroup.com/blog/locations/san-diego-state/,"Monday: 3:00 – 6:00 PM, 9:00 PM – 12:00 AM | Tuesday: 3:00 – 6:00 PM, 9:00 PM – 12:00 AM | Wednesday: 3:00 – 6:00 PM, 9:00 PM – 12:00 AM | Thursday: 3:00 – 6:00 PM, 9:00 PM – 12:00 AM | Friday: 3:00 – 6:00 PM, 9:00 PM – 12:00 AM | Saturday: 3:00 – 6:00 PM, 9:00 PM – 12:00 AM | Sunday: 3:00 – 6:00 PM, 9:00 PM – 12:00 AM",Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,4.1,846,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.772463099999996,-117.07025349999999,,,,,
Taste & Thirst,"715 Fourth Ave, San Diego, CA 92101, USA",(619) 955-5995,http://tasteandthirst.com/,Monday: 11:00 AM – 12:00 AM | Tuesday: 1:00 PM – 12:00 AM | Wednesday: 1:00 PM – 12:00 AM | Thursday: 1:00 PM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 9:30 AM – 12:00 AM,Monday: 1:00 PM – 1:00 AM | Tuesday: 1:00 PM – 1:00 AM | Wednesday: 1:00 PM – 1:00 AM | Thursday: 1:00 PM – 2:00 AM | Friday: 11:00 AM – 2:00 AM | Saturday: 11:00 AM – 2:00 AM | Sunday: 10:30 AM – 2:00 AM,4.5,920,PRICE_LEVEL_INEXPENSIVE,Google Places API (Happy Hours),2026-04-21,32.7128699,-117.16093450000001,,,,,
Happy Does Bar,"340 Fifth Ave, San Diego, CA 92101, USA",(619) 877-1880,https://www.happydoesbar.com/,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 3:00 PM - 6:00 PM | Friday: 3:00 PM - 6:00 PM | Saturday: Closed | Sunday: Closed,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 3:00 PM – 2:00 AM | Friday: 3:00 PM – 2:00 AM | Saturday: 11:00 AM – 2:00 AM | Sunday: 11:00 AM – 10:00 PM,4.2,276,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.7089181,-117.16037159999999,,,,,
Encontro North Park,"3001 University Ave #3001, San Diego, CA 92104, USA",(619) 291-1220,http://www.encontronorthpark.com/,Monday: 2:30 – 5:00 PM | Tuesday: 2:30 – 5:00 PM | Wednesday: 2:30 – 5:00 PM | Thursday: 2:30 – 5:00 PM | Friday: 2:30 – 5:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 9:00 PM,4.2,684,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7482039,-117.1299095,,,,,
Crazee Burger,"3993 30th St, San Diego, CA 92104, USA",(619) 282-6044,http://crazeeburger.com/,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 10:00 PM,4.6,2223,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.750175299999995,-117.1299264,,,,,
Hopnonymous Brewing - Normal Heights,"3514 Adams Ave, San Diego, CA 92116, USA",(619) 847-4628,https://hopnonymousbrewing.com/locations/adams-ave/,Monday: 3:00 PM - 9:00 PM | Tuesday: 1:00 PM - 9:00 PM | Wednesday: 1:00 PM - 9:00 PM | Thursday: 1:00 PM - 9:00 PM | Friday: 12:00 PM - 10:00 PM | Saturday: 12:00 PM - 10:00 PM | Sunday: 12:00 PM - 7:00 PM,Monday: 3:00 – 9:00 PM | Tuesday: 1:00 – 9:00 PM | Wednesday: 1:00 – 9:00 PM | Thursday: 1:00 – 9:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 7:00 PM,4.8,34,,Website (AI parsed),2026-04-21,32.7635164,-117.11693860000001,,,,,
BJ's Restaurant & Brewhouse,"1370 Frazee Rd, San Diego, CA 92108, USA",(619) 814-6350,https://www.bjsrestaurants.com/locations/ca/mission-valley,"Monday: 3:00 – 7:00 PM, 9:00 PM – 12:00 AM | Tuesday: 3:00 – 7:00 PM, 9:00 PM – 12:00 AM | Wednesday: 3:00 – 7:00 PM, 9:00 PM – 12:00 AM | Thursday: 3:00 – 7:00 PM, 9:00 PM – 12:00 AM | Friday: 3:00 – 7:00 PM | Saturday: Closed | Sunday: 9:00 PM – 12:00 AM",Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,4.3,2593,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7720153,-117.15721930000001,,,,,
The Hills Pub,"8758 La Mesa Blvd, La Mesa, CA 91942, USA",(619) 741-7166,http://www.thehillspub.com/,"Monday: 2:00 – 5:00 PM, 9:00 PM – 12:00 AM | Tuesday: 2:00 – 5:00 PM, 9:00 PM – 12:00 AM | Wednesday: 2:00 – 5:00 PM, 9:00 PM – 12:00 AM | Thursday: 2:00 – 5:00 PM, 9:00 PM – 12:00 AM | Friday: 2:00 – 5:00 PM | Saturday: Closed | Sunday: 9:00 PM – 12:00 AM",Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 2:00 AM | Saturday: 8:00 AM – 2:00 AM | Sunday: 8:00 AM – 12:00 AM,4.6,1935,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7705926,-117.0088964,,,,,
The Pub,"2415 Morena Blvd, San Diego, CA 92110, USA",(619) 276-2100,http://www.thepubinbaypark.com/,"Monday: Closed | Tuesday: Closed | Wednesday: 3:30 – 6:00 PM, 8:00 – 10:00 PM | Thursday: 3:30 – 6:00 PM, 8:00 – 10:00 PM | Friday: 1:00 – 6:00 PM | Saturday: 1:00 – 6:00 PM | Sunday: 9:30 AM – 3:00 PM",Monday: Closed | Tuesday: Closed | Wednesday: 3:30 – 10:00 PM | Thursday: 3:30 – 10:00 PM | Friday: 1:00 – 11:00 PM | Saturday: 1:00 – 11:00 PM | Sunday: 9:30 AM – 3:30 PM,4.7,636,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7876093,-117.2059335,,,,,
Stout Public House,"1125 Sixth Ave, San Diego, CA 92101, USA",(619) 702-7933,http://www.stoutsd.com/,Monday: 4:00 – 8:00 PM | Tuesday: 4:00 – 8:00 PM | Wednesday: 4:00 – 8:00 PM | Thursday: 4:00 – 8:00 PM | Friday: 4:00 – 8:00 PM | Saturday: 11:30 AM – 7:00 PM | Sunday: 11:30 AM – 7:00 PM,Monday: 4:00 PM – 1:00 AM | Tuesday: 4:00 PM – 1:00 AM | Wednesday: 11:00 AM – 2:00 AM | Thursday: 11:00 AM – 2:00 AM | Friday: 11:00 AM – 2:00 AM | Saturday: 4:00 PM – 2:00 AM | Sunday: 10:00 AM – 2:00 AM,4.5,727,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7171503,-117.15910969999999,,,,,
The Field Irish Pub,"544 Fifth Ave, San Diego, CA 92101, USA",(619) 232-9840,https://thefield.com/,,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 2:00 AM | Saturday: 9:00 AM – 2:00 AM | Sunday: 9:00 AM – 12:00 AM,4.6,2276,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7110611,-117.16042069999997,,,,,
Waterfront Bar & Grill,"2044 Kettner Blvd, San Diego, CA 92101, USA",(619) 232-9656,http://waterfrontbarandgrill.com/,Monday: 3:00 – 6:00 PM | Tuesday: 3:00 – 6:00 PM | Wednesday: 3:00 – 6:00 PM | Thursday: 3:00 – 6:00 PM | Friday: 3:00 – 6:00 PM | Saturday: Closed | Sunday: Closed,Monday: 8:00 AM – 2:00 AM | Tuesday: 8:00 AM – 2:00 AM | Wednesday: 8:00 AM – 2:00 AM | Thursday: 8:00 AM – 2:00 AM | Friday: 8:00 AM – 2:00 AM | Saturday: 8:00 AM – 2:00 AM | Sunday: 8:00 AM – 2:00 AM,4.5,2657,PRICE_LEVEL_INEXPENSIVE,Google Places API (Happy Hours),2026-04-21,32.7256314,-117.17025020000001,,,,,
Princess Pub & Grille,"1665 India St, San Diego, CA 92101, USA",(619) 702-3021,http://www.princesspubandgrill.com/,Monday: 4:00 – 7:00 PM | Tuesday: 4:00 – 7:00 PM | Wednesday: 4:00 – 7:00 PM | Thursday: 4:00 – 7:00 PM | Friday: 4:00 – 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:00 AM – 1:00 AM | Tuesday: 11:00 AM – 1:00 AM | Wednesday: 11:00 AM – 1:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 9:00 AM – 1:00 AM | Sunday: 9:00 AM – 1:00 AM,4.1,1303,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7228561,-117.16815559999998,,,,,
Bock,"1521 30th St, San Diego, CA 92102, USA",(619) 377-0034,https://www.bockbar.com/,Monday: 3:00 – 5:00 PM | Tuesday: 3:00 – 5:00 PM | Wednesday: 3:00 – 5:00 PM | Thursday: 3:00 – 5:00 PM | Friday: 3:00 – 5:00 PM | Saturday: Closed | Sunday: Closed,Monday: 3:00 – 11:00 PM | Tuesday: 3:00 – 11:00 PM | Wednesday: 3:00 – 11:00 PM | Thursday: 3:00 – 11:00 PM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,4.8,210,,Google Places API (Happy Hours),2026-04-21,32.7217754,-117.1299911,,,,,
La Puerta,"560 Fourth Ave, San Diego, CA 92101, USA",(619) 696-3466,https://lapuertasd.com/?utm_source=Business-Listings,Monday: 3:00 – 5:00 PM | Tuesday: 3:00 – 5:00 PM | Wednesday: 3:00 – 5:00 PM | Thursday: 3:00 – 5:00 PM | Friday: 3:00 – 5:00 PM | Saturday: 3:00 – 5:00 PM | Sunday: 3:00 – 5:00 PM,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 10:00 AM – 1:00 AM | Sunday: 10:00 AM – 12:00 AM,4.5,5141,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.711216199999996,-117.1612498,,,,,
Harbor Town Pub,"1125 Rosecrans St, San Diego, CA 92106, USA",(619) 224-1321,https://www.harbortownpub.com/,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 4:00 PM - 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 8:00 AM – 1:00 AM | Sunday: 8:00 AM – 12:00 AM,4.6,1457,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.7215747,-117.2313491,,,,,
The Regal Beagle,"3659 India St, San Diego, CA 92103, USA",(619) 297-2337,http://www.regalbeaglesd.com/,Monday: 3:00 – 6:00 PM | Tuesday: 3:00 – 6:00 PM | Wednesday: 3:00 – 6:00 PM | Thursday: 3:00 – 6:00 PM | Friday: 3:00 – 6:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 11:00 PM,4.6,575,PRICE_LEVEL_INEXPENSIVE,Google Places API (Happy Hours),2026-04-21,32.741883699999995,-117.17963590000001,,,,,
Clem’s Station - Clem’s Coffee Co.,"4715 Monroe Ave, San Diego, CA 92115, USA",(619) 380-2052,http://clemsstation.com/,,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 10:00 PM,4.8,197,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7587555,-117.09261119999998,,,,,
Neighborhood,"777 G St, San Diego, CA 92101, USA",(619) 446-0002,http://neighborhoodsd.com/,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 4:00 PM - 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 4:00 PM – 2:00 AM | Tuesday: 4:00 PM – 2:00 AM | Wednesday: 4:00 PM – 2:00 AM | Thursday: 4:00 PM – 2:00 AM | Friday: 4:00 PM – 2:00 AM | Saturday: 4:00 PM – 2:00 AM | Sunday: 4:00 PM – 2:00 AM,4.5,884,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.712406,-117.157584,,,,,
Blarney Stone Pub,"502 Fifth Ave, San Diego, CA 92101, USA",(619) 233-8519,http://blarney-stone-pub.poi.place/,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 4:00 PM - 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 6:00 PM – 2:00 AM | Tuesday: 6:00 PM – 2:00 AM | Wednesday: 6:00 PM – 2:00 AM | Thursday: 6:00 PM – 2:00 AM | Friday: 4:00 PM – 2:00 AM | Saturday: 4:00 PM – 2:00 AM | Sunday: 6:00 PM – 2:00 AM,3.8,288,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.7106253,-117.1602755,,,,,
Crab Pub,"6011 El Cajon Blvd, San Diego, CA 92115, USA",(619) 229-6679,https://www.crabpub.com/,,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,4.3,850,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7606505,-117.06800129999999,,,,,
Original 40 Brewing Company,"3117 University Ave, San Diego, CA 92104, USA",(619) 255-7380,http://www.original40brewing.com/,,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 11:30 AM – 12:00 AM | Sunday: 11:30 AM – 10:00 PM,4.7,361,,Google Places API,2026-04-21,32.7483021,-117.12661320000001,,,,,
Mondays,"805 16th St, San Diego, CA 92101, USA",(925) 642-0026,,,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 2:00 AM | Saturday: 12:00 PM – 2:00 AM | Sunday: 12:00 PM – 12:00 AM,4.7,12,,Google Places API,2026-04-21,32.7138466,-117.1492925,,,,,
Common Theory,"4805 Convoy St, San Diego, CA 92111, USA",(619) 780-6689,https://commontheorysd.com/,Monday: 3:00 – 6:00 PM | Tuesday: 3:00 – 6:00 PM | Wednesday: 3:00 – 6:00 PM | Thursday: 3:00 – 6:00 PM | Friday: 3:00 – 6:00 PM | Saturday: 3:00 – 6:00 PM | Sunday: 3:00 – 6:00 PM,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 2:00 AM | Saturday: 11:30 AM – 2:00 AM | Sunday: 11:30 AM – 11:00 PM,4.4,1673,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.8294036,-117.1527594,,,,,
Wonderland Ocean Pub,"5083 Santa Monica Ave Suite 2B, San Diego, CA 92107, USA",(619) 255-3358,http://wonderlandob.com/,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 4:00 PM - 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 10:00 AM – 11:00 PM | Sunday: 10:00 AM – 11:00 PM,4.5,2579,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.7483812,-117.25192380000001,,,,,
Bullpen,"8199 Clairemont Mesa Blvd, San Diego, CA 92111, USA",(858) 503-6786,http://www.bullpenbar.com/,Monday: 2:00 – 5:00 PM | Tuesday: 2:00 – 5:00 PM | Wednesday: 2:00 – 5:00 PM | Thursday: 2:00 – 5:00 PM | Friday: 2:00 – 5:00 PM | Saturday: 2:00 – 5:00 PM | Sunday: 2:00 – 5:00 PM,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 1:30 AM | Friday: 11:00 AM – 2:00 AM | Saturday: 11:00 AM – 2:00 AM | Sunday: 10:00 AM – 12:00 AM,4.4,1139,PRICE_LEVEL_INEXPENSIVE,Google Places API (Happy Hours),2026-04-21,32.8323847,-117.1481063,,,,,
PB Shore Club,"4343 Ocean Blvd, San Diego, CA 92109, USA",(858) 272-7873,https://www.pbshoreclub.com/,,Monday: 11:00 AM – 2:00 AM | Tuesday: 11:00 AM – 2:00 AM | Wednesday: 11:00 AM – 2:00 AM | Thursday: 11:00 AM – 2:00 AM | Friday: 10:00 AM – 2:00 AM | Saturday: 9:00 AM – 2:00 AM | Sunday: 9:00 AM – 12:00 AM,4.2,2989,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7942171,-117.2558081,,,,,
McP's Irish Pub,"1107 Orange Ave, Coronado, CA 92118, USA",(619) 435-5280,http://mcpspub.com/,Monday: 4:00 – 6:00 PM | Tuesday: 4:00 – 6:00 PM | Wednesday: 4:00 – 6:00 PM | Thursday: 4:00 – 6:00 PM | Friday: 4:00 – 6:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:30 AM – 12:00 AM | Tuesday: 11:30 AM – 12:00 AM | Wednesday: 11:30 AM – 12:00 AM | Thursday: 11:30 AM – 12:00 AM | Friday: 11:30 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,4.4,2398,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.684418,-117.17881399999997,,,,,
Gaslamp Tavern,"868 Fifth Ave, San Diego, CA 92101, USA",,http://gaslamptavern.com/,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: Closed | Sunday: Closed,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 2:00 AM | Saturday: 11:00 AM – 2:00 AM | Sunday: 11:00 AM – 12:00 AM,4.3,984,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.714501399999996,-117.16032339999998,,,,,
San Diego Brewing Company,"10450 Friars Rd, San Diego, CA 92120, USA",(619) 284-2739,http://sandiegobrewing.com/,Monday: 11:00 AM – 10:00 PM | Tuesday: 3:00 – 5:00 PM | Wednesday: 3:00 – 5:00 PM | Thursday: 3:00 – 5:00 PM | Friday: 3:00 – 5:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 10:00 PM,4.3,651,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7922743,-117.098967,,,,,
Fall Brewing Company,"4542 30th St, San Diego, CA 92116, USA",(619) 501-0903,https://www.fallbrewingcompany.com/,,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 10:00 PM,4.6,510,,Google Places API,2026-04-21,32.760023,-117.1304411,,,,,
The Whiskey House,"420 Third Ave, San Diego, CA 92101, USA",(619) 546-6289,http://www.thewhiskeyhousesd.com/,Monday: 4:00 – 7:00 PM | Tuesday: 4:00 – 7:00 PM | Wednesday: 4:00 – 7:00 PM | Thursday: 4:00 – 7:00 PM | Friday: 4:00 – 7:00 PM | Saturday: 4:00 – 7:00 PM | Sunday: 4:00 – 7:00 PM,Monday: 4:00 – 11:00 PM | Tuesday: 4:00 – 11:00 PM | Wednesday: 4:00 – 11:00 PM | Thursday: 4:00 PM – 12:00 AM | Friday: 9:00 AM – 1:30 AM | Saturday: 9:00 AM – 1:30 AM | Sunday: 9:00 AM – 11:00 PM,4.5,1435,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7097222,-117.16224170000001,,,,,
O'Brien's,"4646 Convoy St, San Diego, CA 92111, USA",(858) 715-1745,https://obrienspub.net/,,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 7:00 PM,4.6,887,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.8252617,-117.15588329999999,,,,,
Patricks Gaslamp Pub,"428 F St, San Diego, CA 92101, USA",(619) 230-5323,http://patricksgaslamppub.com/,,Monday: 4:00 PM – 2:00 AM | Tuesday: 4:00 PM – 2:00 AM | Wednesday: 4:00 PM – 2:00 AM | Thursday: 4:00 PM – 2:00 AM | Friday: 12:00 PM – 2:00 AM | Saturday: 12:00 PM – 2:00 AM | Sunday: 12:00 PM – 2:00 AM,4.4,643,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.713733999999995,-117.16056400000001,,,,,
Gravity Heights Mission Valley,"525 Camino De La Reina, San Diego, CA 92108, USA",(619) 539-7833,https://www.gravityheights.com/,,Monday: 11:30 AM – 8:00 PM | Tuesday: 11:30 AM – 8:00 PM | Wednesday: 11:30 AM – 8:00 PM | Thursday: 11:30 AM – 8:00 PM | Friday: 11:30 AM – 8:30 PM | Saturday: 10:00 AM – 8:30 PM | Sunday: 10:00 AM – 8:00 PM,4.6,156,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.766246599999995,-117.1601168,,,,,
Knotty Barrel,"844 Market St, San Diego, CA 92101, USA",(619) 269-7156,https://www.knottybarrel.com/,Monday: 4:00 – 6:00 PM | Tuesday: 4:00 – 6:00 PM | Wednesday: 4:00 – 6:00 PM | Thursday: 4:00 – 6:00 PM | Friday: 4:00 – 6:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:30 AM – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:30 PM | Friday: 11:30 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 10:00 PM,4.5,1183,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7116635,-117.15669299999999,,,,,
